,x_query,y_query,x_train,y_train,Distance
Matches69,276.1585693359375,417.6760559082031,271.6083679199219,413.147216796875,56.63920974731445
Matches70,277.77423095703125,273.3296813964844,271.2773132324219,267.0286865234375,57.65414047241211
Matches71,279.3255920410156,346.2275695800781,273.8171081542969,339.8089294433594,85.32291412353516
Matches72,281.8879699707031,382.00048828125,277.9700622558594,378.0855407714844,22.44994354248047
Matches73,298.89129638671875,310.25732421875,292.7410583496094,303.99407958984375,78.025634765625
Matches75,299.9532165527344,281.01080322265625,293.486083984375,274.2359619140625,66.12110137939453
Matches77,303.9095153808594,388.0488586425781,300.3088684082031,384.6212158203125,46.78675079345703
Matches79,308.7877197265625,412.8653259277344,304.7595520019531,409.1951599121094,75.89466094970703
Matches85,324.6076965332031,458.35076904296875,323.69818115234375,456.5835876464844,111.45402526855469
Matches91,354.9400939941406,283.4390563964844,348.74090576171875,278.0541076660156,118.44407653808594
Matches92,354.9400939941406,283.4390563964844,348.74090576171875,278.0541076660156,104.13452911376953
Matches93,358.4637451171875,104.09803771972656,354.3013610839844,100.54654693603516,87.33842468261719
Matches94,358.9712829589844,308.7205810546875,354.14251708984375,303.8751525878906,96.19771575927734
Matches95,368.73431396484375,261.2728271484375,361.5062561035156,254.63059997558594,196.8349609375
Matches96,376.6141052246094,462.81207275390625,376.3849792480469,463.4432373046875,81.05553436279297
Matches97,379.8961181640625,312.1078796386719,377.157470703125,308.2626037597656,131.6472625732422
Matches98,390.6214294433594,309.1809387207031,389.17889404296875,307.84661865234375,136.42213439941406
Matches99,404.2847595214844,250.66693115234375,403.4266052246094,250.90155029296875,250.03599548339844
Matches100,408.6736145019531,54.98368835449219,403.06121826171875,50.418060302734375,63.06346130371094
Matches101,418.8581848144531,367.90972900390625,421.087646484375,367.6966247558594,218.4811248779297
Matches102,420.0947570800781,310.2587585449219,420.9230651855469,307.9915466308594,97.78547668457031
Matches103,422.2575378417969,75.969970703125,415.7706298828125,69.467529296875,46.16275405883789
Matches104,424.4405212402344,88.36084747314453,417.7578125,81.24505615234375,82.62566375732422
Matches105,424.7538146972656,179.6631622314453,422.3205261230469,177.2345428466797,194.18804931640625
Matches106,426.5392761230469,257.4375305175781,428.9544677734375,259.75006103515625,106.74736785888672
Matches107,431.5822448730469,140.68833923339844,427.0081481933594,136.20111083984375,76.07233428955078
Matches108,434.2116394042969,214.30426025390625,437.974609375,218.67999267578125,137.5027313232422
Matches109,435.7685852050781,112.33757781982422,431.8583068847656,106.87298583984375,57.27128601074219
Matches110,443.1072692871094,189.40028381347656,443.0779724121094,188.7866668701172,110.47624206542969
Matches111,446.3656921386719,271.0301208496094,448.8761901855469,273.993408203125,102.36698913574219
