,x_query,y_query,x_train,y_train,Distance
Matches494,470.4483947753906,358.10772705078125,472.4667053222656,360.27117919921875,68.34471130371094
Matches498,473.1667785644531,330.8683166503906,479.6189270019531,337.55609130859375,122.4581527709961
Matches503,476.9919128417969,338.1264953613281,482.3502197265625,343.58673095703125,88.6510009765625
Matches508,481.01123046875,406.6529541015625,474.84942626953125,400.5583801269531,112.51666259765625
Matches511,481.3425598144531,387.1470947265625,478.376953125,384.1811218261719,91.30717468261719
Matches512,482.67962646484375,341.8798522949219,487.3863525390625,346.589599609375,98.80789184570312
Matches514,487.1045837402344,396.7825622558594,482.20867919921875,392.08441162109375,97.76502227783203
Matches520,491.1463317871094,346.5045471191406,495.01800537109375,350.4070129394531,142.3903045654297
Matches522,491.6985168457031,356.6341247558594,494.0832824707031,358.9795227050781,72.3049087524414
Matches528,499.7276611328125,365.63946533203125,500.567626953125,366.2178039550781,49.74937057495117
Matches530,502.542236328125,406.1130676269531,496.258056640625,399.990966796875,133.57769775390625
